,ID,Name,Parameter,Language,Frequency,Confidence,References
27,28A,No syncretism,Case Syncretism,Zoque (Copainalá),,,Harrison et al. 1981
28,29A,Not syncretic,Syncretism in Verbal Person/Number Marking,Zoque (Copainalá),,,Harrison et al. 1981
29,30A,None,Number of Genders,Zoque (Copainalá),,,Harrison et al. 1981
30,31A,No gender,Sex-based and Non-sex-based Gender Systems,Zoque (Copainalá),,,Harrison et al. 1981
31,32A,No gender,Systems of Gender Assignment,Zoque (Copainalá),,,Harrison et al. 1981
32,33A,Plural suffix,Coding of Nominal Plurality,Zoque (Copainalá),,,Harrison et al. 1981
33,35A,Person-number stem,Plurality in Independent Personal Pronouns,Zoque (Copainalá),,,Harrison et al. 1981
34,37A,Definite word distinct from demonstrative,Definite Articles,Zoque (Copainalá),,,Harrison et al. 1981
35,39A,Inclusive/exclusive,Inclusive/Exclusive Distinction in Independent Pronouns,Zoque (Copainalá),,,Harrison et al. 1981
36,40A,Inclusive/exclusive,Inclusive/Exclusive Distinction in Verbal Inflection,Zoque (Copainalá),,,Harrison et al. 1981
37,44A,No gender distinctions,Gender Distinctions in Independent Personal Pronouns,Zoque (Copainalá),,,Harrison et al. 1981
38,45A,No politeness distinction,Politeness Distinctions in Pronouns,Zoque (Copainalá),,,Harrison et al. 1981
39,47A,Differentiated,Intensifiers and Reflexive Pronouns,Zoque (Copainalá),,,Wonderly 1947
40,48A,No adpositions,Person Marking on Adpositions,Zoque (Copainalá),,,Harrison et al. 1981
41,49A,2 cases,Number of Cases,Zoque (Copainalá),,,Harrison et al. 1981
42,50A,Symmetrical,Asymmetrical Case-Marking,Zoque (Copainalá),,,Harrison et al. 1981
43,51A,Case suffixes,Position of Case Affixes,Zoque (Copainalá),,,Harrison et al. 1981
44,57A,Possessive prefixes,Position of Pronominal Possessive Affixes,Zoque (Copainalá),,,Harrison et al. 1981
45,58A,Absent,Obligatory Possessive Inflection,Zoque (Copainalá),,,Harrison et al. 1981
46,58B,None reported,Number of Possessive Nouns,Zoque (Copainalá),,,Harrison et al. 1981
47,59A,No possessive classification,Possessive Classification,Zoque (Copainalá),,,Harrison et al. 1981
48,63A,'And' different from 'with',Noun Phrase Conjunction,Zoque (Copainalá),,,Wonderly 1951b
49,65A,Grammatical marking,Perfective/Imperfective Aspect,Zoque (Copainalá),,,Harrison et al. 1981
50,66A,"Present, no remoteness distinctions",The Past Tense,Zoque (Copainalá),,,Harrison et al. 1981
51,67A,No inflectional future,The Future Tense,Zoque (Copainalá),,,Harrison et al. 1981
