,ID,Name,Parameter,Language,Frequency,Confidence,References
50,52A,Differentiation,Comitatives and Instrumentals,Tagalog,,,Ramos 1971
51,53A,"First, two-th, three-th",Ordinal Numerals,Tagalog,,,Ramos 1971
52,54A,Marked by mixed or other strategies,Distributive Numerals,Tagalog,,,
53,55A,Absent,Numeral Classifiers,Tagalog,,,
54,56A,"Formally similar, with interrogative",Conjunctions and Universal Quantifiers,Tagalog,,,
55,58A,Absent,Obligatory Possessive Inflection,Tagalog,,,Schachter and Otanes 1972
56,58B,None reported,Number of Possessive Nouns,Tagalog,,,Schachter and Otanes 1972
57,59A,No possessive classification,Possessive Classification,Tagalog,,,Schachter and Otanes 1972
58,60A,Adjectives and relative clauses collapsed,"Genitives, Adjectives and Relative Clauses",Tagalog,,,
59,61A,Without marking,Adjectives without Nouns,Tagalog,,,
60,62A,Possessive-Accusative,Action Nominal Constructions,Tagalog,,,Schachter and Otanes 1972
61,63A,'And' different from 'with',Noun Phrase Conjunction,Tagalog,,,Schachter and Otanes 1972
62,64A,Identity,Nominal and Verbal Conjunction,Tagalog,,,Schachter and Otanes 1972
63,65A,Grammatical marking,Perfective/Imperfective Aspect,Tagalog,,,Schachter and Otanes 1972
64,66A,No past tense,The Past Tense,Tagalog,,,Schachter and Otanes 1972
65,67A,Inflectional future exists,The Future Tense,Tagalog,,,Schachter and Otanes 1972
