,ID,Name,Parameter,Language,Frequency,Confidence,References
113,108B,no antipassive,Productivity of the Antipassive Construction,Turkish,,,Kornfilt 1997
114,109A,No applicative construction,Applicative Constructions,Turkish,,,Kornfilt 1997
115,109B,No applicative construction,Other Roles of Applied Objects,Turkish,,,
116,110A,Purposive but no sequential,Periphrastic Causative Constructions,Turkish,,,Kornfilt 1997
117,111A,Morphological but no compound,Nonperiphrastic Causative Constructions,Turkish,,,Kornfilt 1997
118,112A,Negative affix,Negative Morphemes,Turkish,,,Underhill 1976
119,113A,Both,Symmetric and Asymmetric Standard Negation,Turkish,,,van Schaaik 1994
120,114A,A/Cat,Subtypes of Asymmetric Standard Negation,Turkish,,,van Schaaik 1994
121,115A,Predicate negation also present,Negative Indefinite Pronouns and Predicate Negation,Turkish,,,Kornfilt 1997
122,116A,Question particle,Polar Questions,Turkish,,,Underhill 1976
123,117A,Genitive,Predicative Possession,Turkish,,,Lewis 1967
124,118A,Nonverbal encoding,Predicative Adjectives,Turkish,,,Lewis 1967
125,119A,Identical,Nominal and Locational Predication,Turkish,,,Lewis 1967
126,120A,Impossible,Zero Copula for Predicate Nominals,Turkish,,,Lewis 1967
127,121A,Locational,Comparative Constructions,Turkish,,,Lewis 1967
128,122A,Gap,Relativization on Subjects,Turkish,,,Comrie 1998
129,123A,Gap,Relativization on Obliques,Turkish,,,Comrie 1998
130,124A,Subject is left implicit,'Want' Complement Subjects,Turkish,,,Kornfilt 1997
131,125A,Deranked,Purpose Clauses,Turkish,,,Underhill 1976
132,126A,Deranked,'When' Clauses,Turkish,,,Underhill 1976
133,127A,Balanced/deranked,Reason Clauses,Turkish,,,Underhill 1976
134,128A,Balanced/deranked,Utterance Complement Clauses,Turkish,,,Underhill 1976
135,129A,Different,Hand and Arm,Turkish,,,Kornrumpf 1960
136,130A,Different,Finger and Hand,Turkish,,,Kornrumpf 1960
137,131A,Decimal,Numeral Bases,Turkish,,,Kornfilt 1997
138,136A,"M-T pronouns, paradigmatic",M-T Pronouns,Turkish,,,Lewis 1967
139,136B,m in first person singular,M in First Person Singular,Turkish,,,Lewis 1967
140,137A,No N-M pronouns,N-M Pronouns,Turkish,,,Lewis 1967
141,137B,No m in second person singular,M in Second Person Singular,Turkish,,,Lewis 1967
142,138A,Words derived from Sinitic cha,Tea,Turkish,,,Malherbe and Rosenberg 1996
143,142A,Logical meanings,Para-Linguistic Usages of Clicks,Turkish,,,Darwin 1872
144,143A,[V-Neg],Order of Negative Morpheme and Verb,Turkish,,,Underhill 1976
145,143E,None,Preverbal Negative Morphemes,Turkish,,,Underhill 1976
146,143F,[V-Neg],Postverbal Negative Morphemes,Turkish,,,Underhill 1976
147,143G,None,Minor morphological means of signaling negation,Turkish,,,Underhill 1976
148,144A,MorphNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Turkish,,,Underhill 1976
149,144L,SO[V-Neg],The Position of Negative Morphemes in SOV Languages,Turkish,,,Underhill 1976
150,144P,No NegSOV,NegSOV Order,Turkish,,,Underhill 1976
151,144Q,No SNegOV,SNegOV Order,Turkish,,,Underhill 1976
152,144R,No SONegV,SONegV Order,Turkish,,,Underhill 1976
153,144S,Suffix&NoDoubleNeg,SOVNeg Order,Turkish,,,Underhill 1976
