,ID,Name,Parameter,Language,Frequency,Confidence,References
73,136A,No M-T pronouns,M-T Pronouns,Sentani,,,Cowan 1965
74,136B,No m in first person singular,M in First Person Singular,Sentani,,,Cowan 1965
75,137A,No N-M pronouns,N-M Pronouns,Sentani,,,Cowan 1965
76,137B,No m in second person singular,M in Second Person Singular,Sentani,,,Cowan 1965
77,143A,[Neg-V],Order of Negative Morpheme and Verb,Sentani,,,Cowan 1965
78,143E,[Neg-V],Preverbal Negative Morphemes,Sentani,,,Cowan 1965
79,143F,None,Postverbal Negative Morphemes,Sentani,,,Cowan 1965
80,143G,None,Minor morphological means of signaling negation,Sentani,,,Cowan 1965
81,144A,MorphNeg,"Position of Negative Word With Respect to Subject, Object, and Verb",Sentani,,,Cowan 1965
82,144L,SO[Neg-V],The Position of Negative Morphemes in SOV Languages,Sentani,,,Cowan 1965
83,144P,No NegSOV,NegSOV Order,Sentani,,,Cowan 1965
84,144Q,No SNegOV,SNegOV Order,Sentani,,,Cowan 1965
85,144R,Prefix&NoDoubleNeg,SONegV Order,Sentani,,,Cowan 1965
86,144S,NoSOVNeg,SOVNeg Order,Sentani,,,Cowan 1965
